flag,vessel_name,fishing_hours,fishing_area,owner,vessel_type,owner_address,owner_providence_state,owner_country,owner_latitude,owner_longitude,home_port_name,home_port_providence_state,home_port_country,home_port_latitude,home_port_longitude
TWN,SHENG YI CAI NO166,360.61,hsp1,"HUANG, MING-CHU",Tuna longliner,"No.137-4, Sanmin Rd., Liouciou Township, Pingtung County 929",Pingtung County,TWN,22.25806,120.44147,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHENG YI CAI NO33,56.92,rmi_eez,"HUANG LI, YU-YING",Tuna longliner,"No. 137-4, Sanmin Rd., Liuqiu Township, Pingtung County 929003",Pingtung County,TWN,22.37823,120.35311,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHENG YI CAI NO33,2408.2,hsp3,"HUANG LI, YU-YING",Tuna longliner,"No. 137-4, Sanmin Rd., Liuqiu Township, Pingtung County 929003",Pingtung County,TWN,22.37823,120.35311,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHENG YI CAI NO33,0.95,usa2_eez,"HUANG LI, YU-YING",Tuna longliner,"No. 137-4, Sanmin Rd., Liuqiu Township, Pingtung County 929003",Pingtung County,TWN,22.37823,120.35311,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHENG YIH CHUN NO3,674.75,hsp1,"LI, JIA-HUA",Tuna longliner,"No.27, Lane 66, Mingde Rd., Donggang Township, Pingtung County 92842",Pingtung County,TWN,22.26965,120.4175,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHENG YU,1174.1,hsp1,"TSAI, SHUI-SHENG",Tuna longliner,"No. 52-10, Jhongsing Rd., Liouciou Township, Pingtung County 929",Pingtung County,TWN,22.02738,120.36053,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHENG YU NO.36,881.1,hsp3,"TSAI, SHUI SHENG",Tuna longliner,"No.52-10, Zhongxing Rd., Liuqiu Township, Pingtung County 92942, Taiwan (R.O.C.)",Pingtung County,TWN,22.26438,120.377,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHENG YU NO38,632.71,hsp3,"TSAI, CHEN SHU-LAN",Tuna longliner,"No.52-10, Zhongxing Rd., Liuqiu Township, Pingtung County 929",Pingtung County,TWN,22.35,120.42917,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHENG YU NO66,481.27,hsp3,"TSAI, SHUI-SHENG",Tuna longliner,"No. 52-10, Zhongxing Rd., Liuqiu Township, Pingtung County 929002",Pingtung,TWN,22.3035,120.325,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHENQ BAO FA NO168,1532.91,hsp7,"HORNG, BOR-WEN",Tuna longliner,"No.9-1, Ln. 1, Heping Rd., Liuqiu Township, Pingtung County 92942",Pingtung County,TWN,22.22222,120.4425,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHENQ BAO FA NO168,1117.36,hsp6,"HORNG, BOR-WEN",Tuna longliner,"No.9-1, Ln. 1, Heping Rd., Liuqiu Township, Pingtung County 92942",Pingtung County,TWN,22.22222,120.4425,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHIN JAAN SHIN,1101.16,hsp7,"CHEN, SHIN-DEAN",Tuna longliner,"No. 2, Xinyi Rd., Liuqiu Township, Pingtung County 929002",Pingtung County,TWN,22.3714,120.36667,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHIN JAAN SHIN,495.69,hsp6,"CHEN, SHIN-DEAN",Tuna longliner,"No. 2, Xinyi Rd., Liuqiu Township, Pingtung County 929002",Pingtung County,TWN,22.3714,120.36667,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHIN JAAN SHIN NO.7,72.23,hsp3,"TSENG, YI-HSUAN",Tuna longliner,"No. 1, Ln. 17, Tongchang St., Nanzi Dist., Kaohsiung City 811029","Kaohsiung City, Taiwan",TWN,22.66667,120.3,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHIN JAAN SHIN NO.7,67.97,hsp4,"TSENG, YI-HSUAN",Tuna longliner,"No. 1, Ln. 17, Tongchang St., Nanzi Dist., Kaohsiung City 811029","Kaohsiung City, Taiwan",TWN,22.66667,120.3,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHIN JAAN SHIN NO.7,22.45,hsp7,"TSENG, YI-HSUAN",Tuna longliner,"No. 1, Ln. 17, Tongchang St., Nanzi Dist., Kaohsiung City 811029","Kaohsiung City, Taiwan",TWN,22.66667,120.3,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHIN JAAN SHIN NO.7,0.28,fsm_eez,"TSENG, YI-HSUAN",Tuna longliner,"No. 1, Ln. 17, Tongchang St., Nanzi Dist., Kaohsiung City 811029","Kaohsiung City, Taiwan",TWN,22.66667,120.3,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHIN JIANN LIH,2658.69,hsp1,"LI, MING-TIAN",Tuna longliner,"No.119, Guangqian Rd., Linbian Township, Pingtung County 927004",Pingtung County,TWN,22.61792,120.5113,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHIN JYI WANG NO.6,570.53,hsp7,"KANG, WEN-SHENG",Tuna longliner,"No. 41 Lane 262, Yanhai 5th Rd., Donggang Township, Pingtung County 928",Pingtung County,TWN,22.46954,120.45579,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHIN SHENG CHING NO1,729.5,hsp2,"HO, CHIH-YU",Tuna longliner,"No.62, Chaolong Rd., Donggang Township, Pingtung County 928",Pingtung County,TWN,22.45944,120.44087,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHIN SHENG CHING NO1,2581.07,hsp1,"HO, CHIH-YU",Tuna longliner,"No.62, Chaolong Rd., Donggang Township, Pingtung County 928",Pingtung County,TWN,22.45944,120.44087,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHINSHENGCHING NO.18,68.64,hsp1,"HE, MING-YANG",Tuna longliner,"No.62, Chaolong Rd., Donggang Township, Pingtung County 928",Pingtung County,TWN,22.44,120.46667,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHUI HO CHENG,497.8,hsp3,"LEE LIN, SHU-HUI",Tuna longliner,"No. 1, Huanmei Rd., Donggang Township, Pingtung County 928010",Pingtung County,TWN,22.46256,120.45497,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHUI HO CHENG,0.77,hsp1,"LEE LIN, SHU-HUI",Tuna longliner,"No. 1, Huanmei Rd., Donggang Township, Pingtung County 928010",Pingtung County,TWN,22.46256,120.45497,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHUI HO CHENG NO6,177.26,hsp2,"LI, NENG-WEI",Tuna longliner,"No.1, Huanmei Rd., Donggang Township, Pingtung County 928010","Pingtung City, Pingtung County",TWN,22.35889,120.44972,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHUI HO CHENG NO6,479.92,hsp3,"LI, NENG-WEI",Tuna longliner,"No.1, Huanmei Rd., Donggang Township, Pingtung County 928010","Pingtung City, Pingtung County",TWN,22.35889,120.44972,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHUI HO CHENG NO6,1223.25,hsp1,"LI, NENG-WEI",Tuna longliner,"No.1, Huanmei Rd., Donggang Township, Pingtung County 928010","Pingtung City, Pingtung County",TWN,22.35889,120.44972,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHUI HO CHENG NO6,236.04,hsp4,"LI, NENG-WEI",Tuna longliner,"No.1, Huanmei Rd., Donggang Township, Pingtung County 928010","Pingtung City, Pingtung County",TWN,22.35889,120.44972,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHUI HO CHENG NO6,0.28,fsm_eez,"LI, NENG-WEI",Tuna longliner,"No.1, Huanmei Rd., Donggang Township, Pingtung County 928010","Pingtung City, Pingtung County",TWN,22.35889,120.44972,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHUI HO CHENG NO8,1772.6,hsp3,"LI, NENG-TUAN",Tuna longliner,"No.1, Huanmei Rd., Donggang Township, Pingtung County 92841",Pingtung County,TWN,22.4747,120.45538,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHUI HO CHENG NO8,1745.52,hsp1,"LI, NENG-TUAN",Tuna longliner,"No.1, Huanmei Rd., Donggang Township, Pingtung County 92841",Pingtung County,TWN,22.4747,120.45538,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHUN JIE,789.15,tonga_eez,"TSAI, JUI-MING",Tuna longliner,"No.2-5, Lizuo Rd., Linbian Township, Pingtung County 92745",Pingtung County,TWN,22.739,120.422,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHUN JIE,731.72,tonga_eez,"TSAI, JUI-MING",Tuna longliner,"No.2-5, Lizuo Rd., Linbian Township, Pingtung County 92745",Pingtung County,TWN,22.739,120.422,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHUN RONG NO.168,3.87,rmi_eez,"SHUN RONG FISHERY CO., LTD",Tuna longliner,"1F., No. 10, Ln. 38, Mingli Rd., Donggang Township, Pingtung County 928004",Pingtung,TWN,22.45223,120.45031,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHUN RONG NO.168,295.61,hsp7,"SHUN RONG FISHERY CO., LTD",Tuna longliner,"1F., No. 10, Ln. 38, Mingli Rd., Donggang Township, Pingtung County 928004",Pingtung,TWN,22.45223,120.45031,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHUN RONG NO.168,73.81,fsm_eez,"SHUN RONG FISHERY CO., LTD",Tuna longliner,"1F., No. 10, Ln. 38, Mingli Rd., Donggang Township, Pingtung County 928004",Pingtung,TWN,22.45223,120.45031,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHUN RONG NO.168,5.76,kiribati1_eez,"SHUN RONG FISHERY CO., LTD",Tuna longliner,"1F., No. 10, Ln. 38, Mingli Rd., Donggang Township, Pingtung County 928004",Pingtung,TWN,22.45223,120.45031,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHUN RONG NO.268,9.95,rmi_eez,"HAI XING FISHERY CO., LTD",Tuna longliner,"1F., No. 10, Ln. 38, Mingli Rd., Donggang Township, Pingtung County 928004",Pingtung,TWN,22.45223,120.45031,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHUN RONG NO.268,0.5,hsp1,"HAI XING FISHERY CO., LTD",Tuna longliner,"1F., No. 10, Ln. 38, Mingli Rd., Donggang Township, Pingtung County 928004",Pingtung,TWN,22.45223,120.45031,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHUN RONG NO.268,494.75,hsp7,"HAI XING FISHERY CO., LTD",Tuna longliner,"1F., No. 10, Ln. 38, Mingli Rd., Donggang Township, Pingtung County 928004",Pingtung,TWN,22.45223,120.45031,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHUN RONG NO.88,4.13,hsp2,"SHUN SIN FISHERY CO., LTD",Tuna longliner,"1F., No. 10, Ln. 38, Mingli Rd., Donggang Township, Pingtung County 928004",Pingtung,TWN,22.45223,120.45031,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHUN RONG NO.88,1.04,hsp1,"SHUN SIN FISHERY CO., LTD",Tuna longliner,"1F., No. 10, Ln. 38, Mingli Rd., Donggang Township, Pingtung County 928004",Pingtung,TWN,22.45223,120.45031,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHUN RONG NO.88,787.79,hsp7,"SHUN SIN FISHERY CO., LTD",Tuna longliner,"1F., No. 10, Ln. 38, Mingli Rd., Donggang Township, Pingtung County 928004",Pingtung,TWN,22.45223,120.45031,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHUN RONG NO.88,22.81,fsm_eez,"SHUN SIN FISHERY CO., LTD",Tuna longliner,"1F., No. 10, Ln. 38, Mingli Rd., Donggang Township, Pingtung County 928004",Pingtung,TWN,22.45223,120.45031,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHUN SHENG NO588,209.81,hsp7,"SHUN SHENG FISHERY CO., LTD",Tuna longliner,"1F., No.32, Zhongzheng Rd., Donggang Township, Pingtung County 92849",Pingtung,TWN,22.45328,120.45373,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHUN WUN FA NO168,537.7,hsp2,"HUNG, JUNG-PENG",Tuna longliner,"No. 15, Ln. 1588, Chengguan Rd., Renwu Dist., Kaohsiung City 814017","Kaohsiung City, Taiwan",TWN,22.67856,120.35344,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHUN WUN FA NO168,2342.94,hsp2,"HUNG, JUNG-PENG",Tuna longliner,"No. 15, Ln. 1588, Chengguan Rd., Renwu Dist., Kaohsiung City 814017","Kaohsiung City, Taiwan",TWN,22.67856,120.35344,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHUN WUN FA NO168,325.65,hsp1,"HUNG, JUNG-PENG",Tuna longliner,"No. 15, Ln. 1588, Chengguan Rd., Renwu Dist., Kaohsiung City 814017","Kaohsiung City, Taiwan",TWN,22.67856,120.35344,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHUN WUN FA NO168,2.43,fsm_eez,"HUNG, JUNG-PENG",Tuna longliner,"No. 15, Ln. 1588, Chengguan Rd., Renwu Dist., Kaohsiung City 814017","Kaohsiung City, Taiwan",TWN,22.67856,120.35344,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SHUN YI SIN,1846.64,hsp3,"TSAI, CHAO-FU",Tuna longliner,"No.78, Chaolong Rd., Donggang Township, Pingtung County 92844",Pingtung,TWN,22.44278,120.45833,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SIN RUEI FONG NO.3,524.12,hsp1,"CHEN, A-KUEI",Tuna longliner,"No. 73-2, Zhongzheng Rd., Donggang Township, Pingtung County 928",Pingtung County,TWN,22.45222,120.46667,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SIN RUEI FONG NO.88,687.93,hsp1,"CHEN, GUAN-LONG",Tuna longliner,"No. 73-2, Zhongzheng Rd., Liuqiu Township, Pingtung County 929002",Pingtung County,TWN,22.34889,120.38611,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SIN SAN CHING NO101,4653.22,hsp1,"CAI, CHANG-SYONG",Tuna longliner,"No.42-3, Liyu Rd., Linbian Township, Pingtung County 92745",Pingtung County,TWN,22.321,120.59663,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SING MAN YI,293.06,hsp3,"HSU, YI-CHUN",Tuna longliner,"No. 51-1, Jialian Rd., Donggang Township, Pingtung County 928005",Pingtung County,TWN,22.50374,120.45482,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SING MAN YI,236.33,hsp6,"HSU, YI-CHUN",Tuna longliner,"No. 51-1, Jialian Rd., Donggang Township, Pingtung County 928005",Pingtung County,TWN,22.50374,120.45482,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SING MAN YI,8.45,fiji_eez,"HSU, YI-CHUN",Tuna longliner,"No. 51-1, Jialian Rd., Donggang Township, Pingtung County 928005",Pingtung County,TWN,22.50374,120.45482,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SING MAN YI NO188,16.41,hsp6,"ZHONG YI FISHERIES CO., LTD",Tuna longliner,"1F., No.53, Ln. 199, Mingli Rd., Donggang Township, Pingtung County 92842",Pingtung County,TWN,22.3212,120.4557,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SING MAN YI NO3,1525.52,hsp4,KAO CHEN TSUNG,Tuna longliner,"No.62-8, Zhongshan Rd., Liuqiu Township, Pingtung County 929001",Pingtung County,TWN,22.0725,120.30972,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SING MAN YI NO3,33.32,hsp5,KAO CHEN TSUNG,Tuna longliner,"No.62-8, Zhongshan Rd., Liuqiu Township, Pingtung County 929001",Pingtung County,TWN,22.0725,120.30972,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SING MAN YI NO3,1317.41,hsp6,KAO CHEN TSUNG,Tuna longliner,"No.62-8, Zhongshan Rd., Liuqiu Township, Pingtung County 929001",Pingtung County,TWN,22.0725,120.30972,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SING MAN YI NO3,1.83,fiji_eez,KAO CHEN TSUNG,Tuna longliner,"No.62-8, Zhongshan Rd., Liuqiu Township, Pingtung County 929001",Pingtung County,TWN,22.0725,120.30972,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SING MAN YI NO3,1.04,tuvalu_eez,KAO CHEN TSUNG,Tuna longliner,"No.62-8, Zhongshan Rd., Liuqiu Township, Pingtung County 929001",Pingtung County,TWN,22.0725,120.30972,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SNOEI DEI TSAI,175.22,hsp1,"CHERN, SHOEI-BII",Tuna longliner,"No.37-9, Jhenhai Rd., Donggang Township, Pingtung County 928",Pingtung County,TWN,22.37167,120.46694,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SNOEI_DEI_TSAI,14.23,hsp1,"CHERN, SHOEI-BII",Tuna longliner,"No.37-9, Jhenhai Rd., Donggang Township, Pingtung County 928",Pingtung County,TWN,22.37167,120.46694,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,SNOEI_DEI_TSAI,980.67,hsp1,"CHERN, SHOEI-BII",Tuna longliner,"No.37-9, Jhenhai Rd., Donggang Township, Pingtung County 928",Pingtung County,TWN,22.37167,120.46694,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,TE CHENG NO16,256.11,hsp2,LING TSAIR FA,Tuna longliner,"No. 115, Fuxing Rd., Liuqiu Township, Pingtung County 929002",Pingtung County,TWN,22.25086,120.40585,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,TE CHENG NO16,1981.0,hsp4,LING TSAIR FA,Tuna longliner,"No. 115, Fuxing Rd., Liuqiu Township, Pingtung County 929002",Pingtung County,TWN,22.25086,120.40585,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,TENN FA LI NO8,1782.17,hsp7,"CHEN, CHIH-PIN",Tuna longliner,"No. 31, Mingli 3rd St., Donggang Township, Pingtung County 928004",Pingtung County,TWN,22.40723,120.47035,Keelung,Taiwan (Province: Keelung City),TWN,25.1261,121.74154
TWN,TENN TSAI JI,0.64,hsp1,"HSU, SHU-CHEN",Tuna longliner,"No. 47, Fuyu 3rd Rd., Donggang Township, Pingtung County 928003",Pingtung County,TWN,22.43446,120.45447,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,TENN TSAI JI,74.36,hsp4,"HSU, SHU-CHEN",Tuna longliner,"No. 47, Fuyu 3rd Rd., Donggang Township, Pingtung County 928003",Pingtung County,TWN,22.43446,120.45447,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,TENN TSAI JI,1829.2,hsp7,"HSU, SHU-CHEN",Tuna longliner,"No. 47, Fuyu 3rd Rd., Donggang Township, Pingtung County 928003",Pingtung County,TWN,22.43446,120.45447,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,TENN TSAI JI,28.99,hsp6,"HSU, SHU-CHEN",Tuna longliner,"No. 47, Fuyu 3rd Rd., Donggang Township, Pingtung County 928003",Pingtung County,TWN,22.43446,120.45447,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,TENN TSAI JI,12.38,fsm_eez,"HSU, SHU-CHEN",Tuna longliner,"No. 47, Fuyu 3rd Rd., Donggang Township, Pingtung County 928003",Pingtung County,TWN,22.43446,120.45447,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,TENN TSAI JI,14.69,kirbati2_eez,"HSU, SHU-CHEN",Tuna longliner,"No. 47, Fuyu 3rd Rd., Donggang Township, Pingtung County 928003",Pingtung County,TWN,22.43446,120.45447,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,TENN TSAI JI,5.6,tuvalu_eez,"HSU, SHU-CHEN",Tuna longliner,"No. 47, Fuyu 3rd Rd., Donggang Township, Pingtung County 928003",Pingtung County,TWN,22.43446,120.45447,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,TIAN HER FA,336.72,hsp3,"CHERN, JIANN-CHYUAN",Tuna longliner,"No.17-2, Zhongxing Rd., Liuqiu Township, Pingtung County 92942",Pingtung County,TWN,22.20365,120.39615,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,TIEN FA TSAI NO99,398.81,hsp2,"SHEU, JHE-MING",Tuna longliner,"No. 45-6, Zhongshan Rd., Donggang Township, Pingtung County 928002",Pingtung County,TWN,22.45472,120.44577,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,TIEN FA TSAI NO99,99.95,hsp1,"SHEU, JHE-MING",Tuna longliner,"No. 45-6, Zhongshan Rd., Donggang Township, Pingtung County 928002",Pingtung County,TWN,22.45472,120.44577,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,WAN ZHAO NO.168,29.97,hsp1,"TSAI, MING-TA",Tuna longliner,"No.54-10, Zhongxing Rd., Liuqiu Township, Pingtung County 929",Pingtung County,TWN,22.3361,120.32017,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,WAN ZHAO NO.88,402.64,hsp1,"CHEN, JIA-JYUN",Tuna longliner,"No.23, Mingli 5th St., Donggang Township, Pingtung County 92842",Pingtung County,TWN,22.4982,120.4468,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,WANN FA CHERNG NO.11,36.05,hsp1,"HUANG, RONG-TONG",Tuna longliner,"No.7-20, Zhenhai Rd., Donggang Township, Pingtung County 92845",Pingtung County,TWN,22.46,120.46667,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,WANN YIH TZAY,229.86,hsp1,"CHERN LI, SHENG-JUH",Tuna longliner,"No. 53, Zhongzheng Rd., Liuqiu Township, Pingtung County 929002",Pingtung County,TWN,22.02726,120.34411,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,WANN YIH TZAY,27.22,hsp1,"CHERN LI, SHENG-JUH",Tuna longliner,"No. 53, Zhongzheng Rd., Liuqiu Township, Pingtung County 929002",Pingtung County,TWN,22.02726,120.34411,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,WIN FOREVER NO:707,6.27,fsm_eez,"WIN FOREVER FISHERY CO., LTD",Tuna purse seiner,"8F.-3, No.107, Wumiao Rd., Lingya Dist., Kaohsiung City 80289",Kaohsiung City / Taiwan,TWN,22.61667,120.29333,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,WIN FOREVER NO:707,23.81,png_eez,"WIN FOREVER FISHERY CO., LTD",Tuna purse seiner,"8F.-3, No.107, Wumiao Rd., Lingya Dist., Kaohsiung City 80289",Kaohsiung City / Taiwan,TWN,22.61667,120.29333,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,WIN FOREVER NO:707,0.71,solomon_islands_eez,"WIN FOREVER FISHERY CO., LTD",Tuna purse seiner,"8F.-3, No.107, Wumiao Rd., Lingya Dist., Kaohsiung City 80289",Kaohsiung City / Taiwan,TWN,22.61667,120.29333,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,WIN THAISHUN NO.707,543.63,png_eez,"WIN THAISHUN FISHERY CO., LTD",Tuna purse seiner,"No. 2-1, Houping Rd., Qianzhen Dist.","Kaohsiung City, 806039",TWN,22.60556,120.30885,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,WIN-FAR-NO.628,10.07,fsm_eez,"LONG JIN FISHERY CO., LTD",Tuna purse seiner,"No. 92, Foxi St., Qianzhen Dist., Kaohsiung City 806042","Kaohsiung City, Taiwan",TWN,22.625,120.27666,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YEOU JYI FA,184.62,hsp3,HUANG LIN LI FEN,Tuna longliner,"No.70, Ln. 276, Yanhai 5th Rd., Donggang Township, Pingtung County 928",Pingtung County,TWN,22.49397,120.45347,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YEOU JYI FA,940.66,hsp1,HUANG LIN LI FEN,Tuna longliner,"No.70, Ln. 276, Yanhai 5th Rd., Donggang Township, Pingtung County 928",Pingtung County,TWN,22.49397,120.45347,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI  FENG  NO816,2450.61,hsp2,"SU, PEI-ZHI",Tuna longliner,"No.197, Zhongshan Rd., Liuqiu Township, Pingtung County 929",Pingtung County,TWN,22.31758,120.40709,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI  FENG  NO816,185.51,hsp3,"SU, PEI-ZHI",Tuna longliner,"No.197, Zhongshan Rd., Liuqiu Township, Pingtung County 929",Pingtung County,TWN,22.31758,120.40709,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI  FENG  NO816,583.74,hsp1,"SU, PEI-ZHI",Tuna longliner,"No.197, Zhongshan Rd., Liuqiu Township, Pingtung County 929",Pingtung County,TWN,22.31758,120.40709,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI  FENG  NO816,466.96,hsp4,"SU, PEI-ZHI",Tuna longliner,"No.197, Zhongshan Rd., Liuqiu Township, Pingtung County 929",Pingtung County,TWN,22.31758,120.40709,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI  FENG  NO816,4.54,fsm_eez,"SU, PEI-ZHI",Tuna longliner,"No.197, Zhongshan Rd., Liuqiu Township, Pingtung County 929",Pingtung County,TWN,22.31758,120.40709,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI FENG NO681,2012.81,hsp2,"SU, YU-YI",Tuna longliner,"No.199, Zhongshan Rd., Liuqiu Township, Pingtung County 929001",Pingtung County,TWN,22.039,120.47,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI FENG NO681,2896.01,hsp4,"SU, YU-YI",Tuna longliner,"No.199, Zhongshan Rd., Liuqiu Township, Pingtung County 929001",Pingtung County,TWN,22.039,120.47,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI FENG NO682,1373.25,hsp2,"SU,HUANG-HUI",Tuna longliner,"No.199, Jhongshan Rd., Liouciou Township, Pingtung County 92941",Pingtung County,TWN,22.67944,120.37085,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI FENG NO682,615.44,hsp1,"SU,HUANG-HUI",Tuna longliner,"No.199, Jhongshan Rd., Liouciou Township, Pingtung County 92941",Pingtung County,TWN,22.67944,120.37085,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI FENG NO682,3427.11,hsp4,"SU,HUANG-HUI",Tuna longliner,"No.199, Jhongshan Rd., Liouciou Township, Pingtung County 92941",Pingtung County,TWN,22.67944,120.37085,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
TWN,YI FENG NO682,2.41,fsm_eez,"SU,HUANG-HUI",Tuna longliner,"No.199, Jhongshan Rd., Liouciou Township, Pingtung County 92941",Pingtung County,TWN,22.67944,120.37085,Kaohsiung,Taiwan (TW),TW,22.6167,120.3133
